author,text,likes,time,label
@dianagung6271,"IMHO, tolong netizen yang budiman, bantu cari data dan dasar ketetapan hukum, bahwa jika statusnya dinaikkan jadi bencana nasional, maka tidak akan ada pihak yang bersalah untuk kejadian ini. 

Hal ini sudah pernah terjadi pada tahun 2007 ketika lumpur lapindo di Porong, Sidoarjo ditetapkan sebagai bencana nasional. Pihak perusahaan (yang saat itu berkoalisi dengan pemerintah dan ketum salah satu partai, lepas dari tuduhan) akhirnya perusahaan lepas tangan dari masalah tersebut.

Tanpa mengurangi rasa empati kepada korban terdampak, kasus ini harus di usut dan memberikan hukuman yang setimpal kepada pihak yang bersangkutan (pemberi izin tambang dan illegal logging serta pemilik dan pengelolanya dan pihak pihak yang terlibat) agar ke depan kelestarian alam kita dapat dijaga dari orang orang serakah yang ingin mengeruk kekayaan alam dengan mengorbankan flora fauna dan penduduk di kawasan tersebut. 

CMIIW",0,2 bulan yang lalu,0
@snain4590,🌻,0,2 bulan yang lalu,1
@Pastiadasolusi88,"Doa penting, tapi jangan lupa bertindak, ajak rakyat untuk menyumbang. Tapi di organisir oleh profesional. Anda kalo lahir di sana, otomatis paham dengan kondisi di sana. Ayo organisir jangan tunggu pemerintah.
Pemerintah geraknya lambat dan duitnya abis utk mbg. Sibuk redenominasi, sibuk ikn.",0,2 bulan yang lalu (diedit),0
@erlinazainun1407,Cepat pulih Sum bar ku,0,2 bulan yang lalu,2
@nabihannitisara1113,Amin,0,2 bulan yang lalu,1
@tahnadana5435,"ngapain dia peduliin, orang dia sibuk mao rayain natal.. karena dia kristen",0,2 bulan yang lalu,2
@ahsannasution6988,muliate abang sudah bersuara,0,2 bulan yang lalu,1
@noahofficialch,Ga bisa kerna ada pa luhut di situ,0,2 bulan yang lalu (diedit),1
@AkmalRM-11,"Semoga dengan iming"" tersebut dapat didengar oleh yang bersangkutan dan cepat membantu sanak saudara di Sumatera....",0,2 bulan yang lalu,2
@udinactiv,Aamin...🙏🏼🙏🏼🙏🏼,0,2 bulan yang lalu,1
@forodofaramir9742,Ayo babat terus hutannya 😂😂😂😂,0,2 bulan yang lalu,1
@bukanmufti,"daerah tugasku sini bro sudah 10 tahun istiqomah banjir, dlm setahun banjir minimal 1 kali gegara ad***o dkk. MERUSAK HUTAN gali batubara buat dibawa ke jawa dan ekspor, kyknya gak ada yg berani bahas. buka aja seberapa besar tambang mereka merusak hutan kalimantan selatan padahal 70-80% batubara di ekspor, yg 30% dibagi untuk pembangkit listrik di kalimantan sekitar 10%, sisanya buat di PL di jawa.  kasian lihat masyarakat sini saking miskinnya aja orang jum'atan dimintai uang parkir, narkoba nomer 3 sekalsel ( ini sy dengan khotib jum'at saat khutbah ) tapi islamnya 99%. banyak orang sy wawancara lintas umur dan profesi, rata2 semua bilang "" yaa dari dulu cuma gini2 aja mas daerah ini "".",0,2 bulan yang lalu,0
@pratamadef,❤ Tetap kuat Andalas....,0,2 bulan yang lalu,1
@pratamadef,❤ Tetap kuat Andalas....,0,2 bulan yang lalu,1
@ThaniaClarissa-q2w,ga berjodoh pemimpinnya,0,2 bulan yang lalu,1
@pebrigandisaputra3303,"Semangat bg, semoga terus berjuang untuk bangsa ini",0,2 bulan yang lalu,2
@Holigan11,"Jatim Gunung meletus ,
Sumatra banjir , semoga tak ada lagi bencana ,
Mungkin Alam sudah bosan",0,2 bulan yang lalu,0
@arisukma1233,Aamiin ya rabbal alamin...( Ngetik sambil nangis 😢),0,2 bulan yang lalu,1
@esdegan7176,"AYO KIRIM BANTUAN KE PALESTINA :face-blue-smiling::face-blue-smiling:
AYO KIRIM BANTUAN KE PALESTINA :face-green-smiling::face-green-smiling:
AYO KIRIM BANTUAN KE PALESTINA :cat-orange-whistling::cat-orange-whistling:",0,2 bulan yang lalu,2
@Mbudi-ng4jj,"​ @esdegan7176 jangan ngejek mas, kalau kena tempat sampeyan nanti macam mana? Janganlah gitu.",0,2 bulan yang lalu,1
@paroknanielgar840, @esdegan7176  lu ga dapat bansos ya... kasian😭,0,2 bulan yang lalu,1
@HalimahTusSyahdiyah-h5l5o,"Semoga Allah memberikan perlindungan dan kekuatan untuk saudaraku di Sumatera,terutama Sumatera Barat tanah kelahiran kakek nenekku dari ibu dan ayahku,keluarga ayahku kemarin masih kena banjir didaerah Painan, pesisir Selatan 🥹🥹🥹semoga mereka udah dalam keadaan yg aman terakhir tahu hubungi keponakan disana 😢",0,2 bulan yang lalu,1
@basukirahmat7816,"Ada petisi yang bisa ditandatangani untuk mendesak Pemerintah agar mengusut pembalakan liar di Aceh, Sumatera Utara dan Sumatera Barat? Kayu gelondongan yang terikut dalam banjir layak menjadi tanya, sekaligus alarm berulang dari perusakan lingkungan. Bung @ferryirwandi",0,2 bulan yang lalu (diedit),0
@alitadnyana1218,"ENAK JADI PENGUSAHA,,,MUSIM PANAS TEBANG HUTAN, MUSIM HUJAN BAGI-BAGI SELIMUT DAN SEMBAKO, BESOK CERAH LAGI YA TEBANG HUTAN LAGI,,,KLO BANJIR LAGI TINGGAL LEMPAR SELIMUT LAGI. KASI DUIT JUGA DIEM TUH PARA KORBAN...RAKYAT INDO KAN BANYAKAN GOBLOK",0,2 bulan yang lalu,0
@alitadnyana1218,"ZULKIFLI HASAN KETUA PAN, BAHLIL KETUA GOLKAR, DAN MEREKA BERSAMA"" MENDUKUNG PENGERUSAKAN LINGKUNGAN DENGAN DALIH TAMBANG DAN KEUNTUNGAN NEGARA",0,2 bulan yang lalu,1
@momentsfunny95,Aamiin ya rabb,0,2 bulan yang lalu,1
@walangsangit7814,"Tidak bisa ,mau pulih hancurkan lagi pak boby 😂",0,2 bulan yang lalu,0
@alitadnyana1218,"SIAPA DISINI YG BERCITA-CITA BEKERJA DI TAMBANG? BAGUS! PENGUSAHA SUDAH MENYIAPKAN SUMBANGAN KEMATIAN, JIKA SUATU SAAT KERUSAKAN HUTAN MEMICU BANJIR. YG MASIH NGANGGUR, BISA MEREPAT MENJADI PENEBANG POHON. BUAT ANAK MUDA APATIS, YG GA PEDULI URUSAN APAPUN, SILAHKAN KALIAN BERKOAR"" SETELAH MUNCUL KORBAN JIWA. ITUNG"" CARI ATENSI NGIKUTI TREND.",0,2 bulan yang lalu,0
@mita4020,"Baca ini bang, Gk bisa, kalo diset status Bencana Nasional bahan pokok melonjak, pemerintah pusat harus turun tangan, ntar MBGnya jadi gk jalan",0,2 bulan yang lalu,1
@gworabgbaik,Gua  tinggal di sumbar😢,0,2 bulan yang lalu,1
@eastmade-syeikhseumet,"Ayo Sumatra!
Jaga Harga Diri Kita
Jangan Mengemis pada Penjajah Jakarta Raya Betavia + Raja Jawa + Antek Antek Naga

Lebih Baik Mengemis pada Tetangga Malaysia
Tidak Banyak Drama!",0,2 bulan yang lalu,1
@f.s.firdaus8106,​ @eastmade-syeikhseumet pengemis akan selalu mengemis. Typical.,0,2 bulan yang lalu,1
@eastmade-syeikhseumet,"Mari Bangkitkan Semangat Persatuan Sumatera!

Bang Ferry Irwandi Bersiaplah Jadi Presiden Sumatra!

Sumatera Merdeka!",0,2 bulan yang lalu,2
@raka-u3q5v,"​ @eastmade-syeikhseumet wew...dia enak duduk manis ...dapat untung dari viewer....ibaratnya membicarakan kelaparan tapi restoran mewah
..😊😊...
Kami saja di Jawa barat (di cianjur) berapa kali bencana gempa bumi ..yg terakhir  kemarin"" rumah saya aja tinggal separuh.
Ikut bela sungkawa dengan bencana di Sumatra...karena kami juga merasakan.
Tapi tidak baik bukan hal yg tepat saat ini mengangkat isu primodialisme...yg ada harusnya bersatu seluruh Indonesia ...
Tidak ada satupun rakyat Indonesia yg gembira dengan bencana alam di Sumatra.",0,2 bulan yang lalu,2
@osamudazai6435,"Kita sudah memprediksi bakalan ada bencana kayak begini dari lama, dan kita bisa prediksi juga pemerintah gak bakalan ambil tindakan cepat karena itu artinya pemerintah harus minta maaf ke seluruh rakyat yang terdampak bencana mengingat bencana kali ini emang ulah presiden sendiri, bencana ini masih potensial di seluruh Indonesia dan presiden sendiri yang sekarang justru mengarahkan kita ke bencana massal,",0,2 bulan yang lalu,1
@FanGameee,bang bahas penjarahan di sibolga bang,0,2 bulan yang lalu,1
@raka-u3q5v,"​​ @FanGameee nah kan...nanti yg di salahkan sikap seperti itu ..ke arah Jawa lagi ujungnya...,narasi bisa di ulik"" biar berhubungan.",2,2 bulan yang lalu (diedit),0
@rachmathidayat2500,aaamiinn,0,2 bulan yang lalu,1
@denhidayat__,bang mau tanya kalo presiden bisa reshufflle wapresnya gak ya? misal ada yang lebih kompeten gitu.,0,2 bulan yang lalu,1
@doremifa8929,Janka pendek datangkan kang dedi mulyadi kesumatera jangka panjang gk tau mgkin  revolusi  mental  yg bobrok dr bngsa indonesia. Sy juga heran kenapa dinegara yg kaya bencana  a lam berulang  ini kokmiti gasi bencana alamnya kok kyk gk jalan.,0,2 bulan yang lalu,1
@nokomen1924,aamiin,0,2 bulan yang lalu,1
@songofthestars3,Bang ati ati banyak buzzer,0,2 bulan yang lalu,1
@Checkitout24,URANG AWAK RUPO E😁#MARI KITA DO'A BG FERY SEMOGA ALLAH SWT ANGKAT CEPAT MUSIBAH YG TERJADI DI PULAU SUMATERA🤲🥺,0,2 bulan yang lalu,1
@Aryfazaihara1991,Aamiin 🤲🤲,0,2 bulan yang lalu,1
@herusubiantoro7203,Sebenernya bang dms(mba sara) tuh pernah ngewawancara in sepuh waktu di bali dan itu pesan nya sangat berkaitan sekali dengan yang terjadi kemaren dan bali,0,2 bulan yang lalu,1
@noeahmad-h5j,"Pengerusakan alam karena tambang dan alih penggunaan lahan itu tidak bisa pulih seperti semula, tarik ucapan ""lekas pulih bumi andalasku!"" Itu bung,",0,2 bulan yang lalu,0
@ReniSodik-b4h,Amiin,0,2 bulan yang lalu,1
@rahmanpku506,"Diam lah kalian, kepala kalian itu pun akan di gunduki org2 rakus itu..",0,2 bulan yang lalu,1
@pasuruan-x,Apa bung @ferryirwandi percaya sama pemerintah 😂😂😂😂😂😂.,0,2 bulan yang lalu,1
@donaldharyadi2109,🙏,0,2 bulan yang lalu,1
@GarasiCell-nq4go,@ferryirwandi  ISTIMEWANYA WARGA +62  BENCANA MALAH DIJADIKAN AJANG KONTEN DEMI CUAN DI MEDSOS..,0,2 bulan yang lalu,1
@xiaoling6867,andalahs itu semen bang,0,2 bulan yang lalu,1
@luksaquatic,"Ngelawan alam, ga mikir balasan nya

Bukan tentang lawan manusia/robot, lah elu ngelawan fungsi bumi

Salah siapa? Cuman tenantang penguasa terlalu rakus

Akhirnya ngerugiin ribuan rakyat

Rakyat nya cuman bisa diem, entah ga peduli juga atau ga kompak untuk bales penguasa

Alam lagi minta tolong rakyat disana cuman bisa diem

Jadi bukan bencana alam, penguasa yg bikin bencana",0,2 bulan yang lalu,0
@PatechService,"Baru 1bulanan kemaren nonton di YouTube rusaknya cagar alam di Sumatra ,yg dialih fungsikan jdi lahan sawit di pulau Sumatra,eh mlh jdi gini ada bencana sedahsyat ini  yaallah
Padahal negara Indonesia dapat sumbangan dri negara Germany untuk menjaga lahan hutannya kata Chanel tersebut lupa channelnya,dan dari organisasi yg meneliti rusaknya cagar alam tersebut sudah melaporkan ke dinas terkait di jakarta TPI belum ada tindakan lanjut di tayangan canel itu",0,2 bulan yang lalu,0
@MariAktif,Hidup Jkw. Pilih Gibran!!!,0,2 bulan yang lalu,1
@sayangaska4201,Geng solo Taeekkk semoga cpt2 kena azab,0,2 bulan yang lalu,1
@apajugaboleh3330,Wowo...menteri k3hutanan & perusahaan opung tuh yg menyebabkan banjir  ko dibiarin aj  malah korban disuruh tabah. Sama baj1ngannya ama si jokodok lo ah...,0,2 bulan yang lalu,0
@HendraJaya-j4m,Amiin.,0,2 bulan yang lalu,1
@yanierazif9194,"Sebut Saja Nama,jabatannya. Jangan bawa Suku nanti jadi Rasis. Paham sampai disini 😂",0,2 bulan yang lalu,1
@JejuJ-ci1un,"Ga usah harus bencana nasional ga usah mikir pemerintah
CEPAAAAAAT KASIH BANTUAN
Pak pak pak prabowo mana pak prabowo cepet pak gercep pak",0,2 bulan yang lalu,2
@agungsteven2149,mirip kaya filem luar America jh buatan.. 😂😅😅,0,2 bulan yang lalu,1
@sandaljepit-xc3xt,"Turut berduka atas korban yang meninggal & semoga semua bisa segera dipulihkan kembali.

Sedikit cerita ttg banjir bandang, tahun 70 an sekian, di salahsatu kabupaten di Jatim terjadi banjir bandang dg korban beberapa orang meninggal. Investigasi pihak terkait menyatakan kejadian tsb disebabkan krn penggundulan hutan yg dilakukan atas perintah bupati, entah untuk program tertentu atau pembalakan yg bertujuan menguntungkan diri sendiri.
Yg pasti bupatinya masuk penjara. Ybs sudah lama meninggal, dan sampai sekarang jika namanya disebut, yg diingat orang adalah kejadian banjir bandang itu, dan tentu saja dia yg disalahkan.",0,2 bulan yang lalu,0
@Herylye,Saya berharao Sebagian penghasilanmu youtube sumbangkan ke aceh,0,2 bulan yang lalu,1
@Sitompultubuniborurait88,"Bang saya juga orang Sumatra tepatnya Tapanuli Selatan ,,, bagaimana bisa pulih hutanya sudah gundul ,, mengembalikan itu bisa ratusan tahun sedangkan fenomena hujan deras beserta angin puting beliung tidak tau kapan datangnya 😭😭😭",0,2 bulan yang lalu,2
@hrManagement-j7l,Katanya cuman rame di medsos aja Bro,0,2 bulan yang lalu,1
@goblokamat3531,Tambah kebun kelapa sawit lah. Apa itu pulih wkwkwkwkwkwkkwkw,0,2 bulan yang lalu,2
@technopalembang,Salam dari Palembang bang,0,2 bulan yang lalu,1
@antoniussetiadi8847,"Bang Ferry, abang kan punya letkol botak. Coba lewat dia. Dia kan juga buzzer si gendut. Coba aja",0,2 bulan yang lalu,1
@kabarviral8575,Susah ngomong payah nak ngomong lah ... Kiro2 apo lah y,0,2 bulan yang lalu,0
@datukpanjialam3969,Gerakan Andalas Merdeka.!!!,0,2 bulan yang lalu,1
@wiwikwindarti7551,"ak orang jawa, tapi ak dulu suka Dinas luar ke sumatera. turut prihatin dengan sumatera barat. mudah2an badai ini cepat berlalu",0,2 bulan yang lalu,1
@katoelook,​ @wiwikwindarti7551 aku ga nanya kamu dari mana,0,2 bulan yang lalu,1
@ABDUH-nunu,BNPB BERBAU TERMUL PENGHIANAT NKRI,0,2 bulan yang lalu,1
@cenel2an,Minimal KTP WNI bisa jadi tiket masuk surga bila jadi korban kezoliman pemerintah🗿,0,2 bulan yang lalu,0
@sumarianarini2452,"Utk pulih tdk sja butuh krja perbaiki alamx, tp butuh perbaiki mental para pjbt trkait agar tdk asal tnd tgn ks ijin penebangan hutan.",0,2 bulan yang lalu,2
@giokliepoh4797,"Bravo Ferry Iswandi
Pemuda patriot
Trm Kasih Nak👍💝💞😭👃",0,2 bulan yang lalu,1
@MuhammadNasir-op3dl,"Hrs pemerintah pusat, mereka punya peswat, di 3 kabupaten di Aceh itu hampir 50 persen suku Jawa jg, spt bener meriah",0,2 bulan yang lalu (diedit),1
@izoelocu,"Salam supor bg dan Sehat Selalu ,,aku orang sumatra,,orang riau,,, kampar orang asli suku ocu.. smoga sumatra cepat membaik,,,aamiin❤❤❤",0,2 bulan yang lalu,2
@UbU-l4d,Aamiin,0,2 bulan yang lalu,1
@septiyani3556,Aamiin Ya Allah,0,2 bulan yang lalu,1
@muhammadazwaranas9561,"Sepakat Bang Indonesia cuman pulau jawa saja, tinggal tunggu tanggal mainnya sulawesi juga akan begitu",0,2 bulan yang lalu,1
@AnaKartikadewi-pu9gf,Kirim donasi kemana bang m,0,2 bulan yang lalu,2
@muntafaqur,"🔥AKIBAT KERUSAKAN HUTAN SEMUA KAYU DITEBANG OLEH PEMERINTAH MUNAFIK DAN KERUSAKAN HUTAN OLEH TAMBANG PEMERINTAH INDONESIAL MUNAFIK🔥
🔥INDONESIA NEGARA MUNAFIK TIDAK LAMA LAGI AKAN BUBAR AMIIIIIINNN🤲🔥",0,2 bulan yang lalu,0
@mohfwzy1680,Bencana nya gak nasionalis.. gak mau masuk bencana Nasional 😂,0,2 bulan yang lalu,1
@ilhamprawijaya5549,"PT Toba Pulp Lestari yang disebutkan oleh anak purbaya langsung bang ,kalau merekalah penyebabnya , kalau boleh bahas PT ini tolong bang,, pt ini juga pernah di demo oleh penduduk toba langsung ,bahkan sering di demo terutama oleh masyarakat adat ,karena pt ini sangatlah merugikan alam dan masyarakat sekitar bang , izin bang kalau berani bahas tolong dibahas ,.Dan 1 lagi, PT ini dipegang investor asing yaitu Allied Hill Limited ... sekali lagi tolong dibahas bang ,🙏🏿🙏🏿dan mereka juga sembunyikan komentar yang ada di postingan IG mereka ,kalau mereka tidak lah terlibat dalam bencana mengerikan ini,kenapa mereka sembunyikan komentar yang ada di postingan IG mereka bang,tolong bahas ya bang ,izin bang",0,2 bulan yang lalu,0
@ariagungwibowo2510,"Dari rakyat biasa untuk rakyat biasa dan harus di kelola oleh rakyat biasa.
Dah gak percaya pada yang gak biasa
Pasti bisa",0,2 bulan yang lalu (diedit),1
@Adh1e-Observer,"oh iya malaka udah bilang, akt1v1s modal jempol, nah itulah beban orang yang berkuasa, karna wong cilik cuma bisa main jempol sayangnya",0,2 bulan yang lalu,1
@Adh1e-Observer,"berbenah di dalam dulu, nanti diacak2 orang luar itu masalah di nomor urut jauh, lebih banyak di vi de et im pe ra daripada int3l luar, kalo ada kuasa, silakan bawa deforestation ke jenewa, ICC, wong cilik ya cuma bisa jempol, saya termasuk.
mau pinter istilah kalo cuma satu orang ya hanya buih di lautan.",0,2 bulan yang lalu,0
@RizkyAlfandy-hy8vp,"Pray for Sumatra,semoga bantuan dari pemerintah cepat didistribusikan kepada masyarakat yang terdampak",0,2 bulan yang lalu,2
@Herylye,"KARENA ANAK ABAH  SANGGUP SUMBANG 300T, kataya",0,2 bulan yang lalu,1
@febrianaquareza-y6c,"Setelah selesai menyalurkan bantuan, ulas bang... Ttg deforestasi, dan siapa2 dibalik perusahaan2 yg diberi konsensi mengelola hutan di Sumatra...",0,1 bulan yang lalu,1
@ngoyenvankoyen772,"please bikin parpol bang, ambil alih pemerintahan 2029. kalo lu ikut parpol yg exist saat ini, terlalu berat konflik kepentingan internalnya. 
udah pesimis udah capek ama parpol dan tokoh politik yg itu2 aja.",0,1 bulan yang lalu,1
@nefisasmita5033,Lekas pulih Andalas ku 😢😢,0,1 bulan yang lalu,2
@ardiansyahandika9157,"Anda emang pahlawan. pejabat emang miris meremehkan gerakan bantuan anda. ditambah kalimat pejabat meremehkan mencekamnya bencana diremehkan dari sisi sosial media. TAPI JANGAN GAMPANG BILANG BENCANA NASIONAL KALAU GAMAU MENGERTI ARTINYA BERNEGARA. jangan balas dendam dg meminta sebagai bencana nasional secara subjektif. krn anda orang medan. klw bencana palu itu hari ini belum tentu anda menyuarakan bencana nasional. buktinya kemana anda saat bencana palu kan, iya belum viral. tapi pikir dulu dampaknya sebelum bersuara bang. salam",0,1 bulan yang lalu,2
@dolphin.channel-m4d,"Aku yakin pak Prabowo Subianto sangat cinta Indonesia dan beliau pasti akan membuat solusinya dan teguran dari Allah ini pasti merubah pola pikirnya 
Ayo kurangi penggunaan tissue dan kertas.....",0,1 bulan yang lalu,2
@muhamadradi9794,👍,0,1 bulan yang lalu,1
@SaifulBahri-so3jv,Mandi dulu apa bang klo apa2 biar ga Buluk2 amat,0,1 bulan yang lalu,1
@apotekbwin6157,"Aamiin yaa ALLOH,,,",0,1 bulan yang lalu,1
@다니알리즈키,FIRST BANG❤,12,2 bulan yang lalu,1
@hercomedsychocom8199, @다니알리즈키 ,0,2 bulan yang lalu,1
@ahmadsofyan4822,Hidup jokowi,0,2 bulan yang lalu,1
@Budi-um8td,"​ @ahmadsofyan4822 Mulyono ijazah UGM bekasus, diragukan keabsahannya dan kevalidan nya daftar ca walkot solo Surakarta,  cagub dki jakarta, presiden RI 1 di KPU, indikasi dan diduga ijazah  palsu😅😂",1,2 bulan yang lalu,1
@Budi-um8td,"​ @ahmadsofyan4822 Mulyono ijazah UGM bekasus, diragukan keabsahannya dan kevalidan nya daftar ca walkot solo Surakarta,  cagub dki jakarta, presiden RI 1 di KPU, indikasi dan diduga ijazah  palsu😅😂",0,2 bulan yang lalu,1
@orek7327,Kok andalas bang ? Bukan indonesia. Wkwkwkwk andalas apaan bjir,0,2 bulan yang lalu,1
@channelkampung6137,"​ @orek7327 Andalas itu nama lain dr Sumatra,klo Celebes itu Sulawesi, kalo Borneo itu kalimantan.lo lahir tahun brapa sih?",12,2 bulan yang lalu,1
@다니알리즈키,​ @orek7327  itu nama lain pulau Sumatra kocak 😂,2,2 bulan yang lalu,1
@Mbudi-ng4jj,​ @orek7327  Andalas itu sebutan pulau Sumatera mas.,1,2 bulan yang lalu,1
@wolfdecvt1509,"Pulih Tai..
Rakyat biasa aja jual kayu illegal.. 

Bangsat semua

Lekas terima azab lebih berat lagi...

Karena orang waras dinegeri ini sudah tidak bisa menghentikan orang serakah...

Jadi Pleasee Ya Allah ...
Azablah lebih keras lagi...
Bertubi tubi..

Sehingga mereka makan ganjaran illegal loggingnya...",0,2 bulan yang lalu,1
@ztv3712,"Bg, saya pernah mendengar perkataan tokoh masyarakat di Sumatra Barat, jauh sebelum kejadian ini. Orang ini cukup dekat  dengan pemerintahan kota. Pertanyaan gini, kenapa waktu gempa 2009 kota Padang tidak menjadi bencana nasional?. Jawaban nya membuat saya kaget, kita belajar dari tsunami di Aceh banyaknya negara asing yang masuk dan membawa misionarisnya.mereka membawa bantuan sambil menyebarkan ajarannya.Belum lagi anak anak kita yg kehilangan keluarga nya dibawa ke negara mereka dan mengikuti ajaran mereka. Mungkin itu membuat pemerintah lebih berhati-hati. Menurut saya walaupun status nya bukan bencana nasional yg penting negara menangani nya seperti bencana nasional",0,2 bulan yang lalu,1
